iso3,year,pop,c.newinc
DMA,2005,68674,
DMA,2006,68742,19
DMA,2007,68775,3
DMA,2008,68782,13
DMA,2009,68787,4
DMA,2010,68755,8
DMA,2011,68742,2
DMA,2012,68888,7
DMA,2013,68819,3
DMA,2014,69371,1
DMA,2015,70007,7
DMA,2016,70075,5
DMA,2017,70403,1
DMA,2018,70823,4
DMA,2019,71428,10
DMA,2020,71995,
DMA,2021,,0
DNK,1980,5125392,430
DNK,1981,5126981,394
DNK,1982,5126398,378
DNK,1983,5124332,348
DNK,1984,5121314,302
DNK,1985,5119452,312
DNK,1986,5119369,299
DNK,1987,5121510,322
DNK,1988,5126107,304
DNK,1989,5133930,328
DNK,1990,5144623,350
DNK,1991,5158325,334
DNK,1992,5175469,359
DNK,1993,5193775,411
DNK,1994,5213800,495
DNK,1995,5235197,448
DNK,1996,5256007,484
DNK,1997,5277382,554
DNK,1998,5298992,529
DNK,1999,5319854,587
DNK,2000,5340655,587
DNK,2001,5360748,494
DNK,2002,5378697,403
DNK,2003,5396355,391
DNK,2004,5415586,356
DNK,2005,5436313,395
DNK,2006,5457864,342
DNK,2007,5479722,355
DNK,2008,5502751,330
DNK,2009,5526452,292
DNK,2010,5550849,331
DNK,2011,5576016,359
DNK,2012,5600959,342
DNK,2013,5625385,330
DNK,2014,5650653,293
DNK,2015,5677796,320
DNK,2016,5706857,292
DNK,2017,5737284,253
DNK,2018,5766686,270
DNK,2019,5795878,260
DNK,2020,5825641,207
DNK,2021,,191
DOM,1980,5755800,2174
DOM,1981,5885244,1778
DOM,1982,6014979,2457
DOM,1983,6147213,2959
DOM,1984,6282104,3100
DOM,1985,6417798,2335
DOM,1986,6554325,2634
DOM,1987,6692720,2459
DOM,1988,6834207,3081
DOM,1989,6980033,3145
DOM,1990,7129004,2597
DOM,1991,7278402,1837
DOM,1992,7427340,3490
DOM,1993,7576074,4033
DOM,1994,7723934,4337
DOM,1995,7869753,4053
DOM,1996,8012314,6302
DOM,1997,8150076,5381
DOM,1998,8282126,5114
DOM,1999,8411374,5767
DOM,2000,8540791,5291
DOM,2001,8669040,4766
DOM,2002,8795101,4040
DOM,2003,8919852,4790
DOM,2004,9043127,4549
DOM,2005,9164768,5003
DOM,2006,9284168,4561
DOM,2007,9402206,4150
DOM,2008,9522948,4280
DOM,2009,9648061,4256
DOM,2010,9775755,3964
DOM,2011,9903737,4309
DOM,2012,10030882,4262
DOM,2013,10157051,4450
DOM,2014,10282115,4405
DOM,2015,10405832,4504
DOM,2016,10527592,4235
DOM,2017,10647244,3851
DOM,2018,10765531,3857
DOM,2019,10881882,3588
DOM,2020,10999664,2619
DOM,2021,,3326
DZA,1980,18739378,2702
DZA,1981,19351357,
DZA,1982,20000096,13916
DZA,1983,20682111,13681
DZA,1984,21393530,13133
DZA,1985,22132905,13832
DZA,1986,22882553,12917
DZA,1987,23586101,11212
DZA,1988,24243018,11325
DZA,1989,24889507,11039
DZA,1990,25518074,11607
DZA,1991,26133905,11332
DZA,1992,26748303,11428
DZA,1993,27354327,13345
DZA,1994,27937006,13345
DZA,1995,28478022,13507
DZA,1996,28984634,15329
DZA,1997,29476031,16522
DZA,1998,29924668,15324
DZA,1999,30346083,16647
DZA,2000,30774621,18572
DZA,2001,31200985,18250
DZA,2002,31624696,18934
DZA,2003,32055883,19730
DZA,2004,32510186,19929
DZA,2005,32956690,21336
DZA,2006,33435080,21143
DZA,2007,33983827,21369
DZA,2008,34569592,20588
DZA,2009,35196037,21701
DZA,2010,35856344,22336
DZA,2011,36543541,21429
DZA,2012,37260563,21880
DZA,2013,38000626,20701
DZA,2014,38760168,22517
DZA,2015,39543154,23705
DZA,2016,40339329,22801
DZA,2017,41136546,23077
DZA,2018,41927007,23465
DZA,2019,42705368,20879
DZA,2020,43451666,17212
DZA,2021,,19012
ECU,1980,8135845,3950
ECU,1981,8352602,3966
ECU,1982,8572607,3880
ECU,1983,8795873,3985
ECU,1984,9022979,4301
ECU,1985,9254311,4798
ECU,1986,9490096,5687
ECU,1987,9729376,5867
ECU,1988,9969788,5497
ECU,1989,10210185,5480
ECU,1990,10449837,8243
ECU,1991,10686279,6879
ECU,1992,10914222,7313
ECU,1993,11132829,7050
ECU,1994,11347652,9685
ECU,1995,11561683,7893
ECU,1996,11775221,8397
ECU,1997,11987838,9435
ECU,1998,12199693,7164
ECU,1999,12412046,5756
ECU,2000,12626507,6908
ECU,2001,12845521,6015
ECU,2002,13070609,5829
ECU,2003,13301184,6811
ECU,2004,13534593,6320
ECU,2005,13770012,4416
ECU,2006,14009061,4594
ECU,2007,14251835,4877
ECU,2008,14496797,4845
ECU,2009,14742766,4703
ECU,2010,14989585,4832
ECU,2011,15237728,5106
ECU,2012,15483883,5456
ECU,2013,15722989,5277
ECU,2014,15957994,5157
ECU,2015,16195902,5097
ECU,2016,16439585,5284
ECU,2017,16696944,5721
ECU,2018,17015672,5960
ECU,2019,17343740,6348
ECU,2020,17588595,5268
ECU,2021,,5595
EGY,1980,43748556,1637
EGY,1981,44899573,1306
EGY,1982,46088647,1805
EGY,1983,47353665,1932
EGY,1984,48676443,1572
EGY,1985,50035843,1308
EGY,1986,51424313,1209
EGY,1987,52841319,22063
EGY,1988,54298446,1378
EGY,1989,55765843,1492
EGY,1990,57214630,2142
EGY,1991,58611032,3634
EGY,1992,59989142,8876
EGY,1993,61382200,3426
EGY,1994,62775847,3911
EGY,1995,64166908,11145
EGY,1996,65565195,12338
EGY,1997,66993728,13971
EGY,1998,68446011,12662
EGY,1999,69907887,11763
EGY,2000,71371371,10762
EGY,2001,72854261,10549
EGY,2002,74393759,11177
EGY,2003,75963322,11490
EGY,2004,77522427,11620
EGY,2005,79075310,11446
EGY,2006,80629670,10046
EGY,2007,82218755,9841
EGY,2008,83844783,9452
EGY,2009,85501064,9685
EGY,2010,87252413,9260
EGY,2011,89200054,8974
EGY,2012,91240376,8453
EGY,2013,93377890,7876
EGY,2014,95592324,7177
EGY,2015,97723799,7860
EGY,2016,99784030,7974
EGY,2017,101789386,8053
EGY,2018,103740765,8280
EGY,2019,105618671,8046
EGY,2020,107465134,6982
EGY,2021,,6761
ERI,1980,1657982,
ERI,1981,1703789,
ERI,1982,1751045,
ERI,1983,1799814,
ERI,1984,1849594,
ERI,1985,1899243,
ERI,1986,1949611,
ERI,1987,2000355,
ERI,1988,2051546,
ERI,1989,2102131,
ERI,1990,2149960,3699
ERI,1991,2039220,
ERI,1992,1921153,4386
ERI,1993,1981419,11664
ERI,1994,2042500,15505
ERI,1995,2157220,21453
ERI,1996,2264073,5220
ERI,1997,2291561,8321
ERI,1998,2322753,7789
ERI,1999,2356477,6037
ERI,2000,2392880,6652
ERI,2001,2461927,2743
ERI,2002,2547424,2805
ERI,2003,2653390,4711
ERI,2004,2763140,4239
ERI,2005,2831732,3585
ERI,2006,2880093,3026
ERI,2007,2926168,3641
ERI,2008,3005779,2970
ERI,2009,3083888,2904
ERI,2010,3147727,2870
ERI,2011,3207570,3049
ERI,2012,3252596,3143
ERI,2013,3296367,2860
ERI,2014,3323425,2391
ERI,2015,3340006,2060
ERI,2016,3365287,2215
ERI,2017,3396933,2045
ERI,2018,3445374,1872
ERI,2019,3498818,1828
ERI,2020,3555868,1594
ERI,2021,,1603
ESP,1980,37491666,4853
ESP,1981,37758649,5552
ESP,1982,37982149,7961
ESP,1983,38169760,8987
ESP,1984,38329925,10078
ESP,1985,38471920,10749
ESP,1986,38590808,13755
ESP,1987,38694533,9468
ESP,1988,38781722,8497
ESP,1989,38847318,8058
ESP,1990,38889889,7600
ESP,1991,38997063,9007
ESP,1992,39202251,9703
ESP,1993,39420546,9441
ESP,1994,39623725,
ESP,1995,39814573,8764
ESP,1996,39996473,8331
ESP,1997,40180050,9347
ESP,1998,40362357,8927
ESP,1999,40542232,8393
ESP,2000,40741651,7993
ESP,2001,40966450,6851
ESP,2002,41477655,7283
ESP,2003,42230270,9886
ESP,2004,42959666,6015
ESP,2005,43685374,7281
ESP,2006,44422831,7815
ESP,2007,45245782,7347
ESP,2008,45966538,7753
ESP,2009,46367772,7191
ESP,2010,46572772,6888
ESP,2011,46729232,6410
ESP,2012,46756082,5677
ESP,2013,46603459,5244
ESP,2014,46464551,4818
ESP,2015,46431342,4026
ESP,2016,46473315,4734
ESP,2017,46584170,4379
ESP,2018,46792043,4500
ESP,2019,47131372,4071
ESP,2020,47363807,2949
ESP,2021,,3371
EST,1980,1476983,614
EST,1981,1485768,560
EST,1982,1495374,563
EST,1983,1505714,587
EST,1984,1516124,546
EST,1985,1525782,541
EST,1986,1536023,522
EST,1987,1547706,446
EST,1988,1559586,471
EST,1989,1568047,422
EST,1990,1570674,423
EST,1991,1565627,406
EST,1992,1540381,403
EST,1993,1504436,532
EST,1994,1475727,623
EST,1995,1452775,624
EST,1996,1434670,683
EST,1997,1421490,744
EST,1998,1411147,820
EST,1999,1403498,754
EST,2000,1396877,791
EST,2001,1387995,708
EST,2002,1379240,620
EST,2003,1370660,583
EST,2004,1362480,537
EST,2005,1354662,479
EST,2006,1346709,422
EST,2007,1340574,456
EST,2008,1337011,401
EST,2009,1334552,358
EST,2010,1331535,286
EST,2011,1327429,294
EST,2012,1322682,259
EST,2013,1317982,263
EST,2014,1314526,236
EST,2015,1314657,206
EST,2016,1315926,188
EST,2017,1317549,171
EST,2018,1322148,145
EST,2019,1327039,147
EST,2020,1329444,120
EST,2021,,107
ETH,1980,34945469,40096
ETH,1981,35818844,42423
ETH,1982,37213393,52403
ETH,1983,38235187,56824
ETH,1984,39202890,65045
ETH,1985,40285965,71731
ETH,1986,41455309,80846
ETH,1987,42851957,85867
ETH,1988,44511537,95521
ETH,1989,46195954,80795
ETH,1990,47878073,88634
ETH,1991,49937430,60006
ETH,1992,52011554,60006
ETH,1993,53791672,
ETH,1994,55620211,99329
ETH,1995,57476536,26034
ETH,1996,59347649,41889
ETH,1997,61233480,59105
ETH,1998,63136493,69472
ETH,1999,65077579,72095
ETH,2000,67031867,91101
ETH,2001,69018932,94957
ETH,2002,71073215,110289
ETH,2003,73168838,117600
ETH,2004,75301026,123127
ETH,2005,77469940,124262
ETH,2006,79691050,122198
ETH,2007,81996185,128844
ETH,2008,84357105,141157
ETH,2009,86755585,148936
ETH,2010,89237791,154694
ETH,2011,91817929,156539
ETH,2012,94451280,145323
ETH,2013,97084366,131677
ETH,2014,99746766,119592
ETH,2015,102471895,135951
ETH,2016,105293228,125836
ETH,2017,108197950,116725
ETH,2018,111129438,113613
ETH,2019,114120594,111039
ETH,2020,117190911,108193
ETH,2021,,104606
FIN,1980,4779418,2247
FIN,1981,4799865,2204
FIN,1982,4826861,2170
FIN,1983,4855733,1882
FIN,1984,4881748,1791
FIN,1985,4902175,1819
FIN,1986,4918172,1546
FIN,1987,4932176,1419
FIN,1988,4946561,1078
FIN,1989,4964475,970
FIN,1990,4986545,772
FIN,1991,5013854,771
FIN,1992,5042121,700
FIN,1993,5066605,542
FIN,1994,5088490,553
FIN,1995,5107943,661
FIN,1996,5124718,645
FIN,1997,5139943,573
FIN,1998,5153544,629
FIN,1999,5165491,565
FIN,2000,5176209,527
FIN,2001,5188002,460
FIN,2002,5200596,449
FIN,2003,5212989,395
FIN,2004,5228141,319
FIN,2005,5246071,339
FIN,2006,5266251,280
FIN,2007,5288689,300
FIN,2008,5313350,331
FIN,2009,5338815,402
FIN,2010,5363271,308
FIN,2011,5388166,316
FIN,2012,5413859,261
FIN,2013,5438872,266
FIN,2014,5461440,252
FIN,2015,5479461,267
FIN,2016,5495219,225
FIN,2017,5508140,234
FIN,2018,5515461,229
FIN,2019,5521537,224
FIN,2020,5529468,174
FIN,2021,,170
FJI,1980,644582,210
FJI,1981,660630,180
FJI,1982,676967,163
FJI,1983,693593,185
FJI,1984,710561,165
FJI,1985,727461,230
FJI,1986,742658,199
FJI,1987,754778,173
FJI,1988,764370,162
FJI,1989,772704,218
FJI,1990,780430,226
FJI,1991,784832,247
FJI,1992,786859,240
FJI,1993,789198,183
FJI,1994,790803,225
FJI,1995,792246,203
FJI,1996,796538,200
FJI,1997,804572,171
FJI,1998,813947,166
FJI,1999,823422,192
FJI,2000,832509,144
FJI,2001,841320,183
FJI,2002,849891,148
FJI,2003,858306,185
FJI,2004,866694,134
FJI,2005,874923,132
FJI,2006,883083,114
FJI,2007,890648,94
FJI,2008,896731,106
FJI,2009,901383,144
FJI,2010,905169,189
FJI,2011,908355,215
FJI,2012,911059,210
FJI,2013,913453,254
FJI,2014,915560,378
FJI,2015,917200,363
FJI,2016,918371,312
FJI,2017,919019,357
FJI,2018,918996,385
FJI,2019,918465,472
FJI,2020,920422,431
FJI,2021,,342
FRA,1980,53713830,17199
FRA,1981,54016749,16459
FRA,1982,54319646,15425
FRA,1983,54592379,13831
FRA,1984,54845980,12302
FRA,1985,55108106,11290
FRA,1986,55371639,10535
FRA,1987,55641541,10241
FRA,1988,55911478,9191
FRA,1989,56169948,9027
FRA,1990,56412897,9030
FRA,1991,56645215,8510
FRA,1992,56864048,8605
FRA,1993,57053732,9551
FRA,1994,57230065,9093
FRA,1995,57420354,8723
FRA,1996,57623178,7656
FRA,1997,57839363,6832
FRA,1998,58080344,5981
FRA,1999,58352208,6052
FRA,2000,58665453,6122
FRA,2001,59014772,5814
FRA,2002,59372786,5709
FRA,2003,59728262,6028
FRA,2004,60108438,5127
FRA,2005,60510079,5003
FRA,2006,60919150,4987
FRA,2007,61329376,5451
FRA,2008,61721009,5433
FRA,2009,62093296,4925
FRA,2010,62444567,4801
FRA,2011,62775268,4726
FRA,2012,63071416,4705
FRA,2013,63335180,4708
FRA,2014,63588491,4535
FRA,2015,63809769,4494
FRA,2016,63989319,4675
FRA,2017,64144086,4839
FRA,2018,64277808,4779
FRA,2019,64399759,4869
FRA,2020,64480053,4398
FRA,2021,,4084
FSM,1980,76299,
FSM,1981,78531,
FSM,1982,80816,67
FSM,1983,83153,73
FSM,1984,85543,75
FSM,1985,87966,66
FSM,1986,90397,60
FSM,1987,92845,98
FSM,1988,94987,77
FSM,1989,96796,68
FSM,1990,98603,367
FSM,1991,100427,350
FSM,1992,102893,111
FSM,1993,106030,151
FSM,1994,108844,173
FSM,1995,110328,172
FSM,1996,110785,126
FSM,1997,111133,107
FSM,1998,111406,123
FSM,1999,111539,
FSM,2000,111709,91
FSM,2001,111948,104
FSM,2002,111992,127
FSM,2003,111805,106
FSM,2004,111438,118
FSM,2005,110940,98
FSM,2006,110301,104
FSM,2007,109532,140
FSM,2008,108704,164
FSM,2009,107868,148
FSM,2010,107588,164
FSM,2011,107887,148
FSM,2012,108232,144
FSM,2013,108609,
FSM,2014,109024,188
FSM,2015,109462,104
FSM,2016,109925,149
FSM,2017,110430,139
FSM,2018,110929,97
FSM,2019,111379,91
FSM,2020,112106,92
FSM,2021,,72
GAB,1980,749078,865
GAB,1981,768904,796
GAB,1982,789585,761
GAB,1983,811098,752
GAB,1984,833417,654
GAB,1985,856482,855
GAB,1986,880340,769
GAB,1987,905016,864
GAB,1988,930464,721
GAB,1989,956509,912
GAB,1990,983028,917
GAB,1991,1009995,906
GAB,1992,1037446,926
GAB,1993,1065390,972
GAB,1994,1093611,1034
GAB,1995,1121964,1115
GAB,1996,1150601,951
GAB,1997,1179806,1434
GAB,1998,1209832,1380
GAB,1999,1240764,1598
GAB,2000,1272935,
GAB,2001,1306590,2504
GAB,2002,1341696,2086
GAB,2003,1378398,2208
GAB,2004,1417110,2588
GAB,2005,1458353,2512
GAB,2006,1502534,3051
GAB,2007,1549774,3766
GAB,2008,1599978,4540
GAB,2009,1653542,3073
GAB,2010,1711105,3790
GAB,2011,1772500,4404
GAB,2012,1836705,4929
GAB,2013,1902226,5179
GAB,2014,1966855,5608
GAB,2015,2028517,5727
GAB,2016,2086206,5567
GAB,2017,2140215,5209
GAB,2018,2192012,5689
GAB,2019,2242785,5399
GAB,2020,2292573,4879
GAB,2021,,5073
GBR,1980,56326328,10488
GBR,1981,56395846,9290
GBR,1982,56450133,8436
GBR,1983,56501612,7814
GBR,1984,56568253,7026
GBR,1985,56643045,6666
GBR,1986,56721909,6841
GBR,1987,56826322,5732
GBR,1988,56952648,5793
GBR,1989,57076099,6059
GBR,1990,57210442,5908
GBR,1991,57359454,6088
GBR,1992,57509240,6411
GBR,1993,57647463,6481
GBR,1994,57785900,6196
GBR,1995,57930364,6176
GBR,1996,58078586,6238
GBR,1997,58250198,6355
GBR,1998,58438321,6176
GBR,1999,58635202,6183
GBR,2000,58850043,6220
GBR,2001,59092016,6027
GBR,2002,59355690,6889
GBR,2003,59649799,7128
GBR,2004,59995851,7039
GBR,2005,60383741,8173
GBR,2006,60803700,8261
GBR,2007,61260676,7981
GBR,2008,61742151,8242
GBR,2009,62243378,8101
GBR,2010,62760039,7822
GBR,2011,63286362,8407
GBR,2012,63808727,8269
GBR,2013,64302297,7384
GBR,2014,64773504,6622
GBR,2015,65224364,5854
GBR,2016,65655203,5793
GBR,2017,66064804,5248
GBR,2018,66432993,4775
GBR,2019,66778659,4803
GBR,2020,67059474,4185
GBR,2021,,
GEO,1980,5145843,2098
GEO,1981,5181893,2124
GEO,1982,5219538,2168
GEO,1983,5259444,1881
GEO,1984,5299787,1855
GEO,1985,5338867,1822
GEO,1986,5377672,1833
GEO,1987,5415383,1810
GEO,1988,5450139,1598
GEO,1989,5445481,1609
GEO,1990,5391636,1537
GEO,1991,5322105,
GEO,1992,5239328,2130
GEO,1993,5127511,3741
GEO,1994,4997913,
GEO,1995,4877676,1625
GEO,1996,4761272,3522
GEO,1997,4640032,8446
GEO,1998,4518405,6302
GEO,1999,4394501,4793
GEO,2000,4265172,4397
GEO,2001,4144481,4006
GEO,2002,4061128,4490
GEO,2003,4017825,5384
GEO,2004,3988860,4011
GEO,2005,3961182,4503
GEO,2006,3933867,4555
GEO,2007,3906470,4312
GEO,2008,3879698,4423
GEO,2009,3855200,5687
GEO,2010,3836831,4678
GEO,2011,3821662,4547
GEO,2012,3804356,3940
GEO,2013,3786023,3434
GEO,2014,3774235,3200
GEO,2015,3771132,3152
GEO,2016,3771110,2983
GEO,2017,3771900,2597
GEO,2018,3772325,2316
GEO,2019,3770811,2169
GEO,2020,3765912,1671
GEO,2021,,1501
GHA,1980,11865246,5207
GHA,1981,12212960,4041
GHA,1982,12584976,4345
GHA,1983,12984131,2651
GHA,1984,13342487,1935
GHA,1985,13651443,3235
GHA,1986,13971682,3925
GHA,1987,14310790,5877
GHA,1988,14671677,5297
GHA,1989,15052447,6017
GHA,1990,15446982,6407
GHA,1991,15843471,7136
GHA,1992,16241548,7044
GHA,1993,16643633,8569
GHA,1994,17040854,17004
GHA,1995,17438874,8636
GHA,1996,17844010,10449
GHA,1997,18268040,10749
GHA,1998,18714708,11352
GHA,1999,19176791,10386
GHA,2000,19665502,10933
GHA,2001,20195577,11923
GHA,2002,20758326,11723
GHA,2003,21329514,11891
GHA,2004,21906444,11827
GHA,2005,22496951,12124
GHA,2006,23098586,12471
GHA,2007,23708320,12743
GHA,2008,24326087,14149
GHA,2009,24950762,14892
GHA,2010,25574719,14607
GHA,2011,26205941,15389
GHA,2012,26858762,14753
GHA,2013,27525597,15043
GHA,2014,28196358,14668
GHA,2015,28870939,14460
GHA,2016,29554303,14167
GHA,2017,30222262,14121
GHA,2018,30870641,13874
GHA,2019,31522290,14691
GHA,2020,32180401,12674
GHA,2021,,13401
GIN,1980,4972609,
GIN,1981,5067427,1884
GIN,1982,5170731,1469
GIN,1983,5282274,832
GIN,1984,5402084,1203
GIN,1985,5531661,1317
GIN,1986,5671380,1128
GIN,1987,5820774,1214
GIN,1988,5977175,1740
GIN,1989,6136166,1869
GIN,1990,6354145,1988
GIN,1991,6615734,2267
GIN,1992,6832195,2941
GIN,1993,7046097,3167
GIN,1994,7262112,3300
GIN,1995,7468347,3523
GIN,1996,7683115,4357
GIN,1997,7842806,4439
GIN,1998,7992545,4768
GIN,1999,8174897,5171
GIN,2000,8336967,5440
GIN,2001,8445717,5874
GIN,2002,8577790,6199
GIN,2003,8772254,6783
GIN,2004,8961039,7423
GIN,2005,9140114,6863
GIN,2006,9330625,8787
GIN,2007,9547082,9411
GIN,2008,9779785,10025
GIN,2009,10021323,8373
GIN,2010,10270728,11038
GIN,2011,10527712,11359
GIN,2012,10788692,11407
GIN,2013,11055430,11313
GIN,2014,11333365,11734
GIN,2015,11625998,12154
GIN,2016,11930985,12639
GIN,2017,12240789,13752
GIN,2018,12554864,14250
GIN,2019,12877539,16390
GIN,2020,13205153,15612
GIN,2021,,18754
GMB,1980,718586,239
GMB,1981,742846,58
GMB,1982,768272,
GMB,1983,795563,
GMB,1984,824798,
GMB,1985,855958,
GMB,1986,888980,
GMB,1987,923914,
GMB,1988,960837,
GMB,1989,999732,
GMB,1990,1040616,
GMB,1991,1083536,
GMB,1992,1127152,
GMB,1993,1168309,
GMB,1994,1205882,
GMB,1995,1242155,1023
GMB,1996,1279070,1242
GMB,1997,1317002,1357
GMB,1998,1356189,1558
GMB,1999,1396499,1514
GMB,2000,1437539,1553
GMB,2001,1479449,1705
GMB,2002,1522223,1859
GMB,2003,1566257,1945
GMB,2004,1612225,2142
GMB,2005,1660368,2031
GMB,2006,1711294,1795
GMB,2007,1764883,1897
GMB,2008,1820542,2127
GMB,2009,1878119,2126
GMB,2010,1937275,1989
GMB,2011,1998212,2302
GMB,2012,2061014,2333
GMB,2013,2124869,2325
GMB,2014,2189019,2552
GMB,2015,2253133,2531
GMB,2016,2317206,2498
GMB,2017,2381182,2489
GMB,2018,2444916,2394
GMB,2019,2508883,2619
GMB,2020,2573995,2405
GMB,2021,,2254
GNB,1980,831462,645
GNB,1981,844957,465
GNB,1982,858630,205
GNB,1983,872394,376
GNB,1984,886210,368
GNB,1985,900088,530
GNB,1986,914122,1310
GNB,1987,928408,752
GNB,1988,943080,778
GNB,1989,958239,1362
GNB,1990,973551,1163
GNB,1991,993856,1246
GNB,1992,1022904,1059
GNB,1993,1056761,1558
GNB,1994,1089617,1647
GNB,1995,1117222,1613
GNB,1996,1140604,1678
GNB,1997,1162443,1445
GNB,1998,1184071,846
GNB,1999,1206474,1164
GNB,2000,1230849,1273
GNB,2001,1257380,
GNB,2002,1285678,1566
GNB,2003,1315653,1647
GNB,2004,1347009,1835
GNB,2005,1379713,1774
GNB,2006,1414091,2137
GNB,2007,1450572,
GNB,2008,1488431,2117
GNB,2009,1527196,2171
GNB,2010,1567220,2183
GNB,2011,1609017,2063
GNB,2012,1652717,1939
GNB,2013,1697753,2087
GNB,2014,1743309,2282
GNB,2015,1788919,2133
GNB,2016,1834552,2226
GNB,2017,1879826,2226
GNB,2018,1924955,2031
GNB,2019,1970457,2407
GNB,2020,2015828,2543
GNB,2021,,2490
GNQ,1980,282509,
GNQ,1981,296950,
GNQ,1982,315741,
GNQ,1983,336744,
GNQ,1984,357995,181
GNQ,1985,378379,17
GNQ,1986,397276,1
GNQ,1987,414769,11
GNQ,1988,431587,20
GNQ,1989,448420,157
GNQ,1990,465549,260
GNQ,1991,483142,331
GNQ,1992,501334,262
GNQ,1993,520236,309
GNQ,1994,539992,356
GNQ,1995,560740,306
GNQ,1996,582573,319
GNQ,1997,605570,366
GNQ,1998,629734,416
GNQ,1999,655029,
GNQ,2000,684977,
GNQ,2001,719270,
GNQ,2002,754115,
GNQ,2003,789681,
GNQ,2004,826355,536
GNQ,2005,864726,
GNQ,2006,905418,
GNQ,2007,948814,
GNQ,2008,994971,718
GNQ,2009,1043686,707
GNQ,2010,1094524,820
GNQ,2011,1144588,883
GNQ,2012,1193636,
GNQ,2013,1243941,
GNQ,2014,1295183,1166
GNQ,2015,1346973,1279
GNQ,2016,1398927,1428
GNQ,2017,1450694,1444
GNQ,2018,1502091,1328
GNQ,2019,1553031,1500
GNQ,2020,1596049,1511
GNQ,2021,,1878
GRC,1980,9307148,5412
GRC,1981,9418994,7334
GRC,1982,9528815,5193
GRC,1983,9636353,3880
GRC,1984,9740382,1956
GRC,1985,9840141,1556
GRC,1986,9936726,1566
GRC,1987,10029141,1193
GRC,1988,10120191,907
GRC,1989,10211979,1068
GRC,1990,10302255,877
GRC,1991,10391547,762
GRC,1992,10478388,920
GRC,1993,10563441,
GRC,1994,10647416,
GRC,1995,10727927,939
GRC,1996,10803806,945
GRC,1997,10875273,767
GRC,1998,10939475,1152
GRC,1999,10993862,936
GRC,2000,11038109,703
GRC,2001,11072182,503
GRC,2002,11096617,570
GRC,2003,11110487,594
GRC,2004,11115091,734
GRC,2005,11113448,693
GRC,2006,11106093,618
GRC,2007,11091493,615
GRC,2008,11073623,586
GRC,2009,11055496,542
GRC,2010,11033783,443
GRC,2011,11004725,454
GRC,2012,10963635,518
GRC,2013,10914505,494
GRC,2014,10862969,484
GRC,2015,10806641,438
GRC,2016,10749742,407
GRC,2017,10692228,434
GRC,2018,10633271,406
GRC,2019,10574024,434
GRC,2020,10512232,380
GRC,2021,,
GRD,1980,94838,17
GRD,1981,95222,1
GRD,1982,96534,1
GRD,1983,98177,6
GRD,1984,99618,4
GRD,1985,100576,2
GRD,1986,100893,1
GRD,1987,100599,2
GRD,1988,99877,0
GRD,1989,99224,4
GRD,1990,99047,0
GRD,1991,99758,1
GRD,1992,101040,3
GRD,1993,102173,0
GRD,1994,103174,3
GRD,1995,104060,4
GRD,1996,104846,0
GRD,1997,105549,2
GRD,1998,106200,2
GRD,1999,106823,5
GRD,2000,107432,0
GRD,2001,107936,
GRD,2002,108231,1
GRD,2003,108740,2
GRD,2004,109516,2
GRD,2005,110254,
GRD,2006,110988,1
GRD,2007,111725,3
GRD,2008,112478,5
GRD,2009,113249,5
GRD,2010,114039,4
GRD,2011,114918,2
GRD,2012,115912,1
GRD,2013,116945,
GRD,2014,117972,0
GRD,2015,118980,5
GRD,2016,119966,6
GRD,2017,120921,3
GRD,2018,121838,2
GRD,2019,122724,3
GRD,2020,123663,1
GRD,2021,,2
GRL,1980,50106,
GRL,1981,50719,
GRL,1982,51341,
GRL,1983,51984,
GRL,1984,52638,
GRL,1985,53220,
GRL,1986,53727,
GRL,1987,54248,
GRL,1988,54778,
GRL,1989,55298,
GRL,1990,55599,
GRL,1991,55657,
GRL,1992,55688,
GRL,1993,55708,
GRL,1994,55700,
GRL,1995,55788,
GRL,1996,55960,
GRL,1997,56072,
GRL,1998,56123,
GRL,1999,56106,
GRL,2000,56184,
GRL,2001,56386,
GRL,2002,56565,
GRL,2003,56728,
GRL,2004,56866,
GRL,2005,56887,
GRL,2006,56811,
GRL,2007,56708,
GRL,2008,56578,
GRL,2009,56442,63
GRL,2010,56351,114
GRL,2011,56288,115
GRL,2012,56199,84
GRL,2013,56089,96
GRL,2014,55953,87
GRL,2015,55895,81
GRL,2016,55916,58
GRL,2017,55928,57
GRL,2018,55931,49
GRL,2019,55931,63
GRL,2020,56026,74
GRL,2021,,34
GTM,1980,6987767,5624
GTM,1981,7165502,6641
GTM,1982,7332790,7277
GTM,1983,7512048,6013
GTM,1984,7718971,6586
GTM,1985,7932185,6570
GTM,1986,8148185,4806
GTM,1987,8369359,5700
GTM,1988,8600111,5739
GTM,1989,8839538,4900
GTM,1990,9084780,3813
GTM,1991,9329557,2631
GTM,1992,9576630,2517
GTM,1993,9831868,2474
GTM,1994,10094921,2508
GTM,1995,10363090,3119
GTM,1996,10632293,3232
GTM,1997,10905381,2948
GTM,1998,11184032,2755
GTM,1999,11463504,2820
GTM,2000,11735894,2913
GTM,2001,12009194,2419
GTM,2002,12289856,2909
GTM,2003,12570504,2642
GTM,2004,12852436,3313
GTM,2005,13132814,3803
GTM,2006,13412406,3626
GTM,2007,13696606,3140
GTM,2008,13979451,3246
GTM,2009,14259411,2902
GTM,2010,14543121,3322
GTM,2011,14833453,3040
GTM,2012,15128306,3442
